,0,1,2,3,4,5,6,7,8,9,10,11,season,category,color,release_date,day,week,month,year
1635,1.0,3.0,7.0,4.0,3.0,7.0,7.0,5.0,7.0,10.0,15.0,16.0,AW17,short cardigan,black,2017-10-15,6,41,10,2017
1636,1.0,1.0,2.0,2.0,1.0,6.0,3.0,1.0,0.0,0.0,1.0,3.0,AW17,long coat,black,2017-10-15,6,41,10,2017
1637,1.0,8.0,7.0,3.0,3.0,5.0,8.0,4.0,13.0,2.0,3.0,3.0,AW17,patterned,pattern,2017-10-15,6,41,10,2017
1638,1.0,5.0,2.0,6.0,2.0,2.0,8.0,7.0,3.0,4.0,5.0,3.0,AW17,culottes,black,2017-10-15,6,41,10,2017
1639,1.0,6.0,17.0,12.0,16.0,7.0,26.0,14.0,8.0,10.0,14.0,6.0,AW17,sheath dress,pattern,2017-10-15,6,41,10,2017
1640,1.0,4.0,9.0,7.0,8.0,64.0,23.0,6.0,11.0,5.0,11.0,7.0,AW17,long coat,camel,2017-10-15,6,41,10,2017
1641,1.0,1.0,1.0,0.0,1.0,3.0,3.0,3.0,2.0,3.0,1.0,21.0,AW17,long sleeve,black,2017-10-16,0,42,10,2017
1642,1.0,1.0,0.0,0.0,0.0,3.0,2.0,4.0,2.0,1.0,2.0,18.0,AW17,long sleeve,grey,2017-10-16,0,42,10,2017
1643,18.0,22.0,12.0,10.0,11.0,37.0,16.0,18.0,20.0,15.0,6.0,90.0,AW17,trapeze dress,pattern,2017-10-16,0,42,10,2017
1644,11.0,3.0,15.0,7.0,4.0,25.0,9.0,7.0,3.0,6.0,11.0,114.0,AW17,trapeze dress,pattern,2017-10-16,0,42,10,2017
1645,4.0,5.0,7.0,6.0,8.0,10.0,5.0,6.0,5.0,4.0,3.0,39.0,AW17,midi skirt,black,2017-10-16,0,42,10,2017
1646,6.0,8.0,12.0,11.0,81.0,30.0,11.0,24.0,12.0,29.0,18.0,179.0,AW17,long coat,black,2017-10-16,0,42,10,2017
1647,6.0,14.0,20.0,16.0,16.0,24.0,21.0,21.0,24.0,31.0,13.0,178.0,AW17,trapeze dress,pattern,2017-10-16,0,42,10,2017
1648,3.0,7.0,10.0,14.0,75.0,20.0,15.0,8.0,8.0,12.0,7.0,108.0,AW17,long coat,red,2017-10-17,1,42,10,2017
1649,2.0,0.0,4.0,4.0,2.0,4.0,1.0,1.0,0.0,4.0,2.0,27.0,AW17,long sleeve,sky,2017-10-17,1,42,10,2017
1650,4.0,11.0,15.0,13.0,69.0,10.0,3.0,6.0,3.0,2.0,2.0,27.0,AW17,long coat,black,2017-10-17,1,42,10,2017
1651,1.0,0.0,1.0,2.0,1.0,30.0,11.0,4.0,2.0,2.0,0.0,5.0,AW17,patterned,pattern,2017-10-17,1,42,10,2017
1652,4.0,7.0,10.0,11.0,4.0,10.0,6.0,2.0,3.0,4.0,3.0,40.0,AW17,doll dress,pattern,2017-10-17,1,42,10,2017
1653,1.0,4.0,1.0,2.0,1.0,7.0,1.0,3.0,2.0,3.0,2.0,34.0,AW17,midi skirt,black,2017-10-17,1,42,10,2017
1654,3.0,12.0,12.0,9.0,10.0,15.0,7.0,6.0,3.0,9.0,5.0,34.0,AW17,sleeveless,pattern,2017-10-17,1,42,10,2017
1655,9.0,6.0,5.0,4.0,5.0,7.0,5.0,2.0,4.0,4.0,1.0,33.0,AW17,doll dress,pattern,2017-10-17,1,42,10,2017
1656,2.0,5.0,5.0,7.0,7.0,12.0,4.0,3.0,6.0,7.0,5.0,59.0,AW17,kimono dress,pattern,2017-10-17,1,42,10,2017
1657,1.0,3.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,5.0,4.0,10.0,AW17,short sleeves,pattern,2017-10-18,2,42,10,2017
1658,17.0,7.0,4.0,6.0,4.0,12.0,2.0,5.0,4.0,4.0,3.0,40.0,AW17,sheath dress,green,2017-10-18,2,42,10,2017
1659,4.0,13.0,7.0,11.0,9.0,12.0,7.0,12.0,6.0,4.0,2.0,40.0,AW17,long sleeve,black,2017-10-18,2,42,10,2017
1660,5.0,7.0,7.0,7.0,9.0,8.0,4.0,6.0,5.0,9.0,6.0,34.0,AW17,culottes,black,2017-10-18,2,42,10,2017
1661,9.0,16.0,14.0,14.0,7.0,23.0,18.0,15.0,20.0,24.0,16.0,213.0,AW17,trapeze dress,pattern,2017-10-18,2,42,10,2017
1662,2.0,5.0,6.0,8.0,8.0,17.0,10.0,6.0,5.0,3.0,1.0,12.0,AW17,solid colours,beige,2017-10-19,3,42,10,2017
1663,5.0,18.0,12.0,25.0,7.0,20.0,12.0,10.0,8.0,15.0,8.0,78.0,AW17,culottes,pattern,2017-10-19,3,42,10,2017
1664,5.0,17.0,19.0,14.0,12.0,41.0,24.0,39.0,38.0,31.0,23.0,309.0,AW17,culottes,black,2017-10-19,3,42,10,2017
1665,1.0,0.0,1.0,2.0,0.0,3.0,2.0,1.0,1.0,2.0,4.0,13.0,AW17,sleeveless,pattern,2017-10-19,3,42,10,2017
1666,3.0,9.0,3.0,8.0,102.0,26.0,28.0,25.0,9.0,7.0,10.0,104.0,AW17,long coat,black,2017-10-19,3,42,10,2017
1667,4.0,9.0,9.0,12.0,10.0,11.0,13.0,7.0,4.0,5.0,2.0,36.0,AW17,culottes,black,2017-10-19,3,42,10,2017
1668,8.0,8.0,8.0,8.0,6.0,11.0,1.0,4.0,3.0,3.0,2.0,14.0,AW17,patterned,pattern,2017-10-19,3,42,10,2017
1669,2.0,0.0,0.0,6.0,22.0,2.0,6.0,5.0,2.0,5.0,4.0,34.0,AW17,long coat,black,2017-10-19,3,42,10,2017
1670,2.0,1.0,9.0,6.0,11.0,16.0,11.0,12.0,17.0,27.0,9.0,123.0,AW17,culottes,black,2017-10-20,4,42,10,2017
1671,3.0,4.0,5.0,1.0,18.0,5.0,6.0,1.0,7.0,1.0,2.0,36.0,AW17,long coat,camel,2017-10-20,4,42,10,2017
1672,1.0,2.0,6.0,5.0,2.0,6.0,4.0,11.0,6.0,10.0,4.0,73.0,AW17,long sleeve,sky,2017-10-20,4,42,10,2017
1673,3.0,12.0,9.0,4.0,7.0,6.0,3.0,2.0,7.0,6.0,7.0,18.0,AW17,sheath dress,black,2017-10-20,4,42,10,2017
1674,3.0,0.0,3.0,6.0,12.0,22.0,10.0,9.0,13.0,10.0,6.0,73.0,AW17,long sleeve,pattern,2017-10-20,4,42,10,2017
1675,2.0,8.0,6.0,2.0,6.0,8.0,1.0,2.0,2.0,0.0,0.0,22.0,AW17,sleeveless,pattern,2017-10-20,4,42,10,2017
1676,4.0,7.0,8.0,7.0,6.0,10.0,8.0,9.0,4.0,4.0,5.0,35.0,AW17,patterned,pattern,2017-10-20,4,42,10,2017
1677,1.0,6.0,8.0,6.0,7.0,21.0,7.0,4.0,7.0,7.0,3.0,21.0,AW17,long sleeve,pattern,2017-10-20,4,42,10,2017
1678,1.0,9.0,11.0,7.0,11.0,18.0,5.0,3.0,5.0,4.0,3.0,25.0,AW17,short sleeves,pattern,2017-10-21,5,42,10,2017
1679,1.0,10.0,12.0,23.0,14.0,29.0,16.0,23.0,36.0,49.0,28.0,410.0,AW17,patterned,pattern,2017-10-21,5,42,10,2017
1680,2.0,3.0,4.0,6.0,7.0,13.0,8.0,6.0,5.0,9.0,2.0,28.0,AW17,culottes,black,2017-10-21,5,42,10,2017
1681,1.0,8.0,6.0,6.0,42.0,16.0,3.0,8.0,6.0,5.0,4.0,61.0,AW17,short coat,black,2017-10-21,5,42,10,2017
1682,1.0,18.0,25.0,23.0,28.0,58.0,31.0,36.0,66.0,99.0,38.0,743.0,AW17,maxi,pattern,2017-10-21,5,42,10,2017
1683,1.0,6.0,6.0,4.0,21.0,5.0,5.0,3.0,5.0,3.0,4.0,53.0,AW17,long coat,black,2017-10-21,5,42,10,2017
1684,1.0,4.0,16.0,6.0,5.0,16.0,5.0,3.0,4.0,0.0,4.0,46.0,AW17,long sleeve,pattern,2017-10-22,6,42,10,2017
1685,1.0,0.0,4.0,4.0,1.0,9.0,2.0,4.0,6.0,6.0,3.0,52.0,AW17,long sleeve,grey,2017-10-22,6,42,10,2017
1686,1.0,8.0,24.0,20.0,22.0,25.0,8.0,11.0,14.0,15.0,1.0,55.0,AW17,doll dress,pattern,2017-10-22,6,42,10,2017
1687,16.0,35.0,34.0,31.0,47.0,20.0,15.0,8.0,7.0,2.0,47.0,20.0,AW17,doll dress,pattern,2017-10-23,0,43,10,2017
1688,1.0,2.0,0.0,0.0,2.0,4.0,3.0,3.0,1.0,2.0,17.0,33.0,AW17,medium cardigan,black,2017-10-23,0,43,10,2017
1689,7.0,16.0,13.0,9.0,15.0,3.0,6.0,5.0,3.0,4.0,25.0,18.0,AW17,long sleeve,cream,2017-10-23,0,43,10,2017
1690,11.0,9.0,1.0,2.0,7.0,3.0,2.0,1.0,2.0,1.0,25.0,33.0,AW17,culottes,pattern,2017-10-23,0,43,10,2017
1691,8.0,11.0,8.0,4.0,15.0,3.0,5.0,4.0,2.0,1.0,55.0,41.0,AW17,culottes,pattern,2017-10-24,1,43,10,2017
1692,1.0,2.0,2.0,4.0,0.0,2.0,3.0,2.0,5.0,2.0,29.0,69.0,AW17,long sleeve,grey,2017-10-25,2,43,10,2017
1693,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,14.0,10.0,AW17,culottes,brown,2017-10-27,4,43,10,2017
1694,4.0,2.0,6.0,14.0,10.0,3.0,4.0,6.0,5.0,2.0,49.0,47.0,AW17,short coat,beige,2017-10-27,4,43,10,2017
1695,5.0,3.0,6.0,4.0,22.0,4.0,7.0,5.0,7.0,3.0,39.0,45.0,AW17,culottes,black,2017-10-27,4,43,10,2017
1696,1.0,4.0,4.0,6.0,5.0,4.0,5.0,0.0,6.0,5.0,38.0,29.0,AW17,midi skirt,black,2017-10-27,4,43,10,2017
1697,1.0,2.0,4.0,1.0,5.0,7.0,5.0,3.0,5.0,4.0,51.0,78.0,AW17,long sleeve,grey,2017-10-28,5,43,10,2017
1698,1.0,2.0,10.0,3.0,2.0,1.0,0.0,3.0,3.0,6.0,34.0,60.0,AW17,long sleeve,red,2017-10-28,5,43,10,2017
1699,1.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,3.0,7.0,30.0,36.0,AW17,long sleeve,black,2017-10-29,6,43,10,2017
1700,2.0,1.0,3.0,3.0,4.0,0.0,6.0,6.0,4.0,44.0,74.0,33.0,AW17,long sleeve,black,2017-10-30,0,44,10,2017
1701,4.0,2.0,8.0,5.0,1.0,1.0,0.0,2.0,1.0,12.0,19.0,21.0,AW17,long coat,black,2017-10-30,0,44,10,2017
1702,9.0,16.0,7.0,14.0,11.0,8.0,7.0,4.0,2.0,22.0,8.0,7.0,AW17,miniskirt,pattern,2017-10-31,1,44,10,2017
1703,3.0,6.0,3.0,10.0,3.0,4.0,2.0,4.0,7.0,51.0,58.0,56.0,AW17,long sleeve,grey,2017-10-31,1,44,10,2017
1704,1.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,4.0,10.0,10.0,AW17,long sleeve,pattern,2017-11-01,2,44,11,2017
1705,5.0,8.0,3.0,11.0,4.0,8.0,7.0,7.0,5.0,31.0,13.0,13.0,AW17,doll dress,pattern,2017-11-01,2,44,11,2017
1706,1.0,0.0,5.0,11.0,4.0,11.0,8.0,16.0,10.0,101.0,83.0,32.0,AW17,short sleeves,grey,2017-11-01,2,44,11,2017
1707,1.0,2.0,2.0,7.0,1.0,1.0,5.0,1.0,0.0,16.0,21.0,17.0,AW17,culottes,brown,2017-11-02,3,44,11,2017
1708,4.0,0.0,1.0,5.0,4.0,2.0,0.0,8.0,4.0,51.0,52.0,70.0,AW17,culottes,black,2017-11-02,3,44,11,2017
1709,1.0,13.0,8.0,21.0,15.0,12.0,15.0,21.0,14.0,218.0,167.0,104.0,AW17,kimono dress,beige,2017-11-03,4,44,11,2017
1710,1.0,4.0,4.0,18.0,5.0,8.0,4.0,1.0,5.0,85.0,78.0,84.0,AW17,culottes,black,2017-11-04,5,44,11,2017
1711,1.0,6.0,7.0,12.0,9.0,4.0,3.0,6.0,2.0,21.0,10.0,14.0,AW17,long sleeve,pattern,2017-11-04,5,44,11,2017
1712,1.0,5.0,8.0,23.0,13.0,6.0,6.0,7.0,3.0,59.0,57.0,49.0,AW17,trapeze dress,pattern,2017-11-04,5,44,11,2017
1713,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,7.0,8.0,5.0,AW17,sleeveless,pattern,2017-11-05,6,44,11,2017
1714,7.0,5.0,14.0,12.0,6.0,2.0,4.0,3.0,27.0,25.0,34.0,16.0,AW17,patterned,pattern,2017-11-06,0,45,11,2017
1715,13.0,23.0,30.0,22.0,18.0,11.0,11.0,10.0,40.0,34.0,26.0,23.0,AW17,solid colours,black,2017-11-06,0,45,11,2017
1716,3.0,1.0,3.0,24.0,40.0,25.0,36.0,20.0,32.0,47.0,27.0,90.0,AW17,long sleeve,pattern,2017-11-06,0,45,11,2017
1717,19.0,12.0,25.0,14.0,21.0,30.0,32.0,25.0,314.0,286.0,346.0,389.0,AW17,kimono dress,grey,2017-11-07,1,45,11,2017
1718,5.0,2.0,1.0,13.0,13.0,7.0,18.0,8.0,41.0,68.0,75.0,109.0,AW17,long sleeve,camel,2017-11-07,1,45,11,2017
1719,3.0,3.0,17.0,3.0,3.0,5.0,7.0,3.0,13.0,16.0,18.0,22.0,AW17,long sleeve,bordeaux,2017-11-07,1,45,11,2017
1720,17.0,11.0,39.0,21.0,16.0,44.0,38.0,16.0,428.0,474.0,373.0,324.0,AW17,kimono dress,beige,2017-11-07,1,45,11,2017
1721,19.0,16.0,33.0,32.0,18.0,48.0,46.0,29.0,474.0,446.0,345.0,230.0,AW17,kimono dress,grey,2017-11-07,1,45,11,2017
1722,7.0,6.0,23.0,10.0,6.0,5.0,4.0,5.0,15.0,18.0,16.0,24.0,AW17,doll dress,bordeaux,2017-11-07,1,45,11,2017
1723,6.0,3.0,26.0,9.0,12.0,13.0,12.0,8.0,171.0,51.0,23.0,17.0,AW17,kimono dress,pattern,2017-11-07,1,45,11,2017
1724,2.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,3.0,8.0,8.0,7.0,AW17,long cardigan,beige,2017-11-08,2,45,11,2017
1725,1.0,0.0,1.0,19.0,26.0,30.0,28.0,23.0,31.0,55.0,39.0,56.0,AW17,long sleeve,pattern,2017-11-08,2,45,11,2017
1726,6.0,7.0,21.0,8.0,11.0,15.0,17.0,7.0,98.0,66.0,23.0,27.0,AW17,kimono dress,pattern,2017-11-08,2,45,11,2017
1727,5.0,3.0,3.0,2.0,6.0,4.0,7.0,4.0,3.0,8.0,12.0,50.0,AW17,long coat,camel,2017-11-09,3,45,11,2017
1728,2.0,4.0,3.0,12.0,20.0,21.0,14.0,18.0,17.0,27.0,30.0,29.0,AW17,long sleeve,pattern,2017-11-09,3,45,11,2017
1729,3.0,1.0,4.0,17.0,12.0,15.0,21.0,11.0,16.0,21.0,24.0,47.0,AW17,long sleeve,black,2017-11-09,3,45,11,2017
1730,2.0,19.0,55.0,26.0,26.0,23.0,22.0,15.0,95.0,76.0,61.0,49.0,AW17,maxi,pattern,2017-11-09,3,45,11,2017
1731,1.0,40.0,11.0,5.0,5.0,4.0,7.0,2.0,59.0,46.0,59.0,69.0,AW17,long coat,black,2017-11-09,3,45,11,2017
1732,6.0,29.0,37.0,26.0,26.0,39.0,50.0,24.0,485.0,345.0,249.0,167.0,AW17,trapeze dress,pattern,2017-11-09,3,45,11,2017
1733,2.0,9.0,16.0,13.0,4.0,6.0,9.0,4.0,66.0,55.0,79.0,68.0,AW17,long sleeve,pattern,2017-11-10,4,45,11,2017
1734,2.0,4.0,4.0,32.0,24.0,21.0,22.0,22.0,44.0,88.0,76.0,116.0,AW17,long sleeve,black,2017-11-10,4,45,11,2017
1735,1.0,8.0,12.0,8.0,4.0,5.0,6.0,4.0,57.0,34.0,47.0,51.0,AW17,culottes,black,2017-11-10,4,45,11,2017
1736,2.0,3.0,6.0,9.0,20.0,18.0,9.0,13.0,25.0,45.0,38.0,37.0,AW17,sleeveless,camel,2017-11-10,4,45,11,2017
1737,3.0,8.0,3.0,4.0,3.0,4.0,5.0,3.0,42.0,30.0,33.0,29.0,AW17,long sleeve,pattern,2017-11-10,4,45,11,2017
1738,1.0,8.0,16.0,4.0,10.0,14.0,14.0,4.0,74.0,29.0,27.0,23.0,AW17,long duster,pattern,2017-11-11,5,45,11,2017
1739,1.0,12.0,14.0,7.0,12.0,6.0,2.0,7.0,30.0,22.0,16.0,17.0,AW17,medium duster,black,2017-11-11,5,45,11,2017
1740,1.0,6.0,8.0,3.0,7.0,3.0,5.0,4.0,64.0,31.0,37.0,42.0,AW17,medium duster,pearl,2017-11-11,5,45,11,2017
1741,2.0,7.0,29.0,12.0,8.0,12.0,10.0,8.0,96.0,40.0,20.0,16.0,AW17,medium cardigan,grey,2017-11-11,5,45,11,2017
1742,4.0,19.0,11.0,51.0,47.0,21.0,36.0,11.0,31.0,32.0,19.0,29.0,AW17,short coat,black,2017-11-11,5,45,11,2017
1743,1.0,14.0,25.0,11.0,6.0,15.0,7.0,2.0,50.0,34.0,13.0,4.0,AW17,long sleeve,grey,2017-11-11,5,45,11,2017
1744,3.0,8.0,13.0,5.0,5.0,4.0,14.0,6.0,71.0,72.0,54.0,33.0,AW17,long sleeve,black,2017-11-11,5,45,11,2017
1745,4.0,21.0,44.0,30.0,21.0,21.0,8.0,2.0,37.0,18.0,10.0,7.0,AW17,doll dress,pattern,2017-11-11,5,45,11,2017
1746,1.0,1.0,4.0,20.0,9.0,17.0,25.0,15.0,22.0,41.0,16.0,24.0,AW17,long sleeve,cream,2017-11-12,6,45,11,2017
1747,1.0,10.0,10.0,6.0,4.0,6.0,3.0,4.0,32.0,36.0,44.0,36.0,AW17,doll dress,pattern,2017-11-12,6,45,11,2017
1748,2.0,86.0,25.0,16.0,13.0,6.0,13.0,1.0,97.0,77.0,73.0,29.0,AW17,long coat,black,2017-11-12,6,45,11,2017
1749,1.0,7.0,32.0,12.0,5.0,8.0,4.0,3.0,21.0,16.0,10.0,9.0,AW17,miniskirt,pattern,2017-11-12,6,45,11,2017
1750,1.0,7.0,20.0,4.0,6.0,1.0,9.0,4.0,62.0,52.0,66.0,65.0,AW17,culottes,grey,2017-11-12,6,45,11,2017
1751,1.0,2.0,3.0,23.0,11.0,15.0,18.0,18.0,26.0,42.0,32.0,42.0,AW17,sleeveless,black,2017-11-12,6,45,11,2017
1752,3.0,6.0,7.0,5.0,7.0,13.0,5.0,82.0,63.0,40.0,59.0,41.0,AW17,long sleeve,mud,2017-11-13,0,46,11,2017
1753,3.0,6.0,3.0,5.0,5.0,7.0,4.0,37.0,20.0,36.0,20.0,23.0,AW17,cloak,pattern,2017-11-13,0,46,11,2017
1754,9.0,12.0,10.0,8.0,9.0,3.0,4.0,28.0,10.0,15.0,11.0,11.0,AW17,cloak,pattern,2017-11-13,0,46,11,2017
1755,5.0,3.0,1.0,0.0,0.0,0.0,0.0,5.0,18.0,12.0,15.0,11.0,AW17,long coat,blue,2017-11-14,1,46,11,2017
1756,8.0,16.0,8.0,8.0,9.0,4.0,6.0,51.0,52.0,76.0,64.0,50.0,AW17,culottes,black,2017-11-14,1,46,11,2017
1757,5.0,4.0,7.0,10.0,13.0,13.0,6.0,73.0,47.0,40.0,43.0,24.0,AW17,long sleeve,pearl,2017-11-14,1,46,11,2017
1758,8.0,31.0,11.0,10.0,3.0,5.0,0.0,35.0,30.0,24.0,15.0,11.0,AW17,long sleeve,green,2017-11-14,1,46,11,2017
1759,13.0,35.0,19.0,11.0,13.0,19.0,10.0,90.0,59.0,71.0,41.0,27.0,AW17,doll dress,pattern,2017-11-14,1,46,11,2017
1760,6.0,4.0,11.0,21.0,21.0,14.0,7.0,48.0,22.0,12.0,16.0,13.0,AW17,short sleeves,grey,2017-11-14,1,46,11,2017
1761,5.0,9.0,4.0,4.0,7.0,6.0,3.0,35.0,36.0,42.0,54.0,55.0,AW17,shirt dress,green,2017-11-15,2,46,11,2017
1762,8.0,19.0,8.0,4.0,5.0,8.0,2.0,24.0,28.0,39.0,32.0,34.0,AW17,long sleeve,pattern,2017-11-15,2,46,11,2017
1763,1.0,11.0,9.0,18.0,12.0,18.0,8.0,71.0,29.0,24.0,23.0,13.0,AW17,long sleeve,grey,2017-11-15,2,46,11,2017
1764,11.0,22.0,13.0,9.0,11.0,23.0,8.0,241.0,199.0,102.0,73.0,20.0,AW17,kimono dress,blue,2017-11-15,2,46,11,2017
1765,1.0,1.0,8.0,8.0,8.0,9.0,2.0,7.0,18.0,10.0,51.0,70.0,AW17,long sleeve,pattern,2017-11-15,2,46,11,2017
1766,2.0,11.0,1.0,3.0,5.0,2.0,2.0,42.0,44.0,45.0,53.0,48.0,AW17,culottes,mud,2017-11-15,2,46,11,2017
1767,8.0,25.0,6.0,14.0,4.0,4.0,5.0,66.0,45.0,32.0,35.0,16.0,AW17,culottes,pattern,2017-11-16,3,46,11,2017
1768,37.0,12.0,4.0,8.0,7.0,3.0,1.0,69.0,50.0,62.0,39.0,37.0,AW17,long coat,cream,2017-11-16,3,46,11,2017
1769,2.0,4.0,3.0,6.0,3.0,5.0,2.0,30.0,24.0,42.0,38.0,27.0,AW17,long sleeve,beige,2017-11-16,3,46,11,2017
1770,3.0,2.0,8.0,8.0,7.0,6.0,5.0,17.0,19.0,25.0,33.0,36.0,AW17,long sleeve,camel,2017-11-17,4,46,11,2017
1771,5.0,7.0,8.0,8.0,15.0,20.0,4.0,202.0,133.0,93.0,60.0,26.0,AW17,kimono dress,grey,2017-11-17,4,46,11,2017
1772,3.0,5.0,2.0,3.0,3.0,1.0,2.0,45.0,38.0,59.0,51.0,53.0,AW17,doll dress,pattern,2017-11-17,4,46,11,2017
1773,1.0,23.0,19.0,21.0,21.0,19.0,5.0,22.0,8.0,5.0,4.0,3.0,AW17,long sleeve,black,2017-11-17,4,46,11,2017
1774,2.0,14.0,9.0,8.0,4.0,3.0,1.0,21.0,8.0,13.0,9.0,7.0,AW17,kimono dress,beige,2017-11-17,4,46,11,2017
1775,1.0,20.0,14.0,18.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,AW17,long sleeve,grey,2017-11-18,5,46,11,2017
1776,7.0,36.0,12.0,30.0,33.0,34.0,10.0,165.0,61.0,63.0,42.0,23.0,AW17,culottes,pattern,2017-11-18,5,46,11,2017
1777,14.0,26.0,19.0,22.0,17.0,15.0,5.0,109.0,71.0,36.0,22.0,9.0,AW17,long coat,black,2017-11-18,5,46,11,2017
1778,2.0,1.0,10.0,7.0,5.0,8.0,6.0,5.0,19.0,12.0,30.0,39.0,AW17,long sleeve,pattern,2017-11-18,5,46,11,2017
1779,1.0,0.0,2.0,9.0,11.0,14.0,6.0,105.0,90.0,46.0,95.0,40.0,AW17,short sleeves,mud,2017-11-18,5,46,11,2017
1780,10.0,20.0,18.0,18.0,9.0,6.0,6.0,72.0,34.0,22.0,19.0,9.0,AW17,long coat,grey,2017-11-18,5,46,11,2017
1781,7.0,31.0,12.0,7.0,6.0,7.0,0.0,32.0,23.0,28.0,17.0,16.0,AW17,culottes,grey,2017-11-18,5,46,11,2017
1782,1.0,30.0,12.0,17.0,15.0,18.0,4.0,113.0,86.0,66.0,81.0,47.0,AW17,solid colours,bordeaux,2017-11-18,5,46,11,2017
1783,1.0,3.0,4.0,8.0,16.0,21.0,17.0,32.0,29.0,19.0,29.0,21.0,AW17,solid colours,black,2017-11-18,5,46,11,2017
1784,10.0,5.0,3.0,1.0,2.0,4.0,5.0,109.0,97.0,131.0,98.0,55.0,AW17,long coat,black,2017-11-18,5,46,11,2017
1785,1.0,0.0,1.0,5.0,2.0,2.0,0.0,14.0,29.0,38.0,62.0,106.0,AW17,long sleeve,military green,2017-11-19,6,46,11,2017
1786,1.0,3.0,15.0,6.0,13.0,13.0,4.0,10.0,16.0,15.0,65.0,62.0,AW17,sleeveless,pattern,2017-11-19,6,46,11,2017
1787,2.0,12.0,9.0,20.0,26.0,13.0,3.0,7.0,6.0,4.0,7.0,3.0,AW17,long sleeve,red,2017-11-19,6,46,11,2017
1788,1.0,19.0,13.0,29.0,18.0,23.0,9.0,70.0,48.0,35.0,54.0,19.0,AW17,long sleeve,black,2017-11-19,6,46,11,2017
1789,7.0,5.0,5.0,8.0,10.0,3.0,72.0,70.0,68.0,120.0,137.0,59.0,AW17,long sleeve,beige,2017-11-20,0,47,11,2017
1790,5.0,9.0,20.0,35.0,28.0,3.0,23.0,11.0,7.0,10.0,9.0,12.0,AW17,long sleeve,red,2017-11-20,0,47,11,2017
1791,5.0,1.0,6.0,2.0,4.0,7.0,61.0,44.0,58.0,53.0,35.0,33.0,AW17,long sleeve,black,2017-11-20,0,47,11,2017
1792,8.0,6.0,12.0,6.0,16.0,5.0,83.0,67.0,30.0,37.0,21.0,11.0,AW17,solid colours,red,2017-11-20,0,47,11,2017
1793,3.0,6.0,11.0,13.0,10.0,4.0,7.0,20.0,38.0,36.0,55.0,53.0,AW17,long sleeve,black,2017-11-20,0,47,11,2017
1794,5.0,5.0,9.0,11.0,10.0,13.0,100.0,55.0,41.0,40.0,38.0,17.0,AW17,long sleeve,black,2017-11-20,0,47,11,2017
1795,26.0,12.0,9.0,11.0,14.0,3.0,46.0,21.0,13.0,10.0,7.0,0.0,AW17,long sleeve,grey,2017-11-20,0,47,11,2017
1796,7.0,4.0,8.0,6.0,16.0,12.0,91.0,49.0,39.0,34.0,21.0,11.0,AW17,long sleeve,black,2017-11-21,1,47,11,2017
1797,9.0,3.0,11.0,13.0,12.0,10.0,54.0,30.0,31.0,25.0,27.0,20.0,AW17,medium cardigan,black,2017-11-21,1,47,11,2017
1798,5.0,7.0,6.0,6.0,11.0,1.0,33.0,24.0,35.0,30.0,22.0,25.0,AW17,kimono dress,grey,2017-11-21,1,47,11,2017
1799,12.0,6.0,22.0,14.0,16.0,3.0,23.0,12.0,6.0,10.0,5.0,2.0,AW17,long sleeve,grey,2017-11-21,1,47,11,2017
1800,12.0,4.0,16.0,23.0,22.0,21.0,36.0,8.0,13.0,18.0,6.0,7.0,AW17,solid colours,black,2017-11-22,2,47,11,2017
1801,33.0,13.0,17.0,11.0,8.0,6.0,31.0,18.0,10.0,4.0,0.0,1.0,AW17,long sleeve,black,2017-11-22,2,47,11,2017
1802,21.0,12.0,31.0,25.0,7.0,3.0,8.0,4.0,6.0,0.0,1.0,2.0,AW17,long sleeve,black,2017-11-22,2,47,11,2017
1803,35.0,11.0,10.0,12.0,12.0,3.0,66.0,29.0,23.0,11.0,5.0,3.0,AW17,long sleeve,beige,2017-11-22,2,47,11,2017
1804,8.0,5.0,10.0,11.0,22.0,9.0,95.0,53.0,56.0,24.0,15.0,7.0,AW17,medium cardigan,black,2017-11-22,2,47,11,2017
1805,7.0,5.0,6.0,9.0,11.0,6.0,94.0,77.0,62.0,57.0,60.0,30.0,AW17,long sleeve,cream,2017-11-24,4,47,11,2017
1806,1.0,0.0,2.0,1.0,15.0,9.0,16.0,21.0,24.0,50.0,47.0,38.0,AW17,sleeveless,military green,2017-11-24,4,47,11,2017
1807,2.0,2.0,6.0,7.0,6.0,1.0,42.0,48.0,30.0,62.0,47.0,33.0,AW17,long sleeve,pattern,2017-11-24,4,47,11,2017
1808,13.0,11.0,11.0,16.0,15.0,5.0,64.0,70.0,79.0,47.0,59.0,28.0,AW17,culottes,black,2017-11-24,4,47,11,2017
1809,3.0,3.0,6.0,6.0,7.0,7.0,97.0,59.0,69.0,50.0,52.0,35.0,AW17,long sleeve,black,2017-11-24,4,47,11,2017
